current_state,previous_state,estimate,margin_of_error,year
CT,NJ,4573,1220.0,2018
CT,NM,0,207.0,2018
CT,NV,149,248.0,2018
CT,NY,27361,3938.0,2018
CT,OH,1410,707.0,2018
CT,OK,172,286.0,2018
CT,OR,642,411.0,2018
CT,PA,3446,1380.0,2018
CT,RI,2136,802.0,2018
CT,SC,1811,938.0,2018
CT,SD,0,207.0,2018
CT,TN,743,518.0,2018
CT,TX,4044,1579.0,2018
CT,UT,1305,1144.0,2018
CT,VA,2294,1058.0,2018
CT,VT,595,337.0,2018
CT,WA,1062,939.0,2018
CT,WI,328,394.0,2018
CT,WV,181,208.0,2018
CT,WY,0,207.0,2018
DC,AK,0,213.0,2018
DC,AL,174,225.0,2018
DC,AR,0,213.0,2018
DC,AZ,204,220.0,2018
DC,CA,3803,1151.0,2018
DC,CO,336,289.0,2018
DC,CT,262,190.0,2018
DC,DE,182,215.0,2018
DC,FL,1789,842.0,2018
DC,GA,647,392.0,2018
DC,HI,124,213.0,2018
DC,IA,162,160.0,2018
DC,ID,0,213.0,2018
DC,IL,1066,655.0,2018
DC,IN,146,163.0,2018
DC,KS,0,213.0,2018
DC,KY,110,108.0,2018
DC,LA,0,213.0,2018
DC,MA,1664,441.0,2018
DC,MD,12735,2757.0,2018
DC,ME,61,103.0,2018
DC,MI,486,319.0,2018
DC,MN,143,138.0,2018
DC,MO,201,182.0,2018
DC,MS,146,263.0,2018
DC,MT,92,77.0,2018
DC,NC,1026,569.0,2018
DC,ND,0,213.0,2018
DC,NE,0,213.0,2018
DC,NH,130,225.0,2018
DC,NJ,2382,894.0,2018
DC,NM,0,213.0,2018
DC,NV,36,83.0,2018
DC,NY,4642,1361.0,2018
DC,OH,1592,805.0,2018
DC,OK,0,213.0,2018
DC,OR,80,134.0,2018
DC,PA,1617,591.0,2018
DC,RI,87,96.0,2018
DC,SC,408,253.0,2018
DC,SD,0,213.0,2018
DC,TN,690,478.0,2018
DC,TX,1036,648.0,2018
DC,UT,215,187.0,2018
DC,VA,7773,1392.0,2018
DC,VT,213,345.0,2018
DC,WA,387,331.0,2018
DC,WI,346,377.0,2018
DC,WV,294,401.0,2018
DC,WY,68,113.0,2018
DE,AK,0,200.0,2018
DE,AL,39,60.0,2018
DE,AR,0,200.0,2018
DE,AZ,115,190.0,2018
DE,CA,551,384.0,2018
DE,CO,0,200.0,2018
DE,CT,487,332.0,2018
DE,DC,136,149.0,2018
DE,FL,1122,752.0,2018
DE,GA,118,191.0,2018
DE,HI,0,200.0,2018
DE,IA,205,228.0,2018
DE,ID,0,200.0,2018
DE,IL,191,196.0,2018
DE,IN,50,83.0,2018
DE,KS,747,1201.0,2018
DE,KY,94,141.0,2018
DE,LA,468,409.0,2018
DE,MA,481,675.0,2018
DE,MD,5639,1485.0,2018
DE,ME,101,167.0,2018
DE,MI,153,189.0,2018
DE,MN,0,200.0,2018
DE,MO,0,200.0,2018
DE,MS,148,232.0,2018
DE,MT,0,200.0,2018
DE,NC,586,413.0,2018
DE,ND,167,272.0,2018
DE,NE,86,145.0,2018
DE,NH,157,270.0,2018
DE,NJ,6112,2347.0,2018
DE,NM,30,70.0,2018
DE,NV,0,200.0,2018
DE,NY,2907,1427.0,2018
DE,OH,446,434.0,2018
DE,OK,0,200.0,2018
DE,OR,0,200.0,2018
DE,PA,9991,2565.0,2018
DE,RI,187,320.0,2018
DE,SC,470,364.0,2018
DE,SD,0,200.0,2018
DE,TN,103,153.0,2018
DE,TX,378,271.0,2018
DE,UT,99,172.0,2018
DE,VA,1458,818.0,2018
DE,VT,305,269.0,2018
DE,WA,0,200.0,2018
DE,WI,0,200.0,2018
DE,WV,124,176.0,2018
DE,WY,0,200.0,2018
FL,AK,1388,1336.0,2018
FL,AL,12870,2462.0,2018
FL,AR,3239,1933.0,2018
FL,AZ,4542,1569.0,2018
FL,CA,26888,5227.0,2018
FL,CO,15746,3227.0,2018
FL,CT,18291,4056.0,2018
FL,DC,983,498.0,2018
FL,DE,4124,1746.0,2018
FL,GA,35350,5797.0,2018
FL,HI,3008,1267.0,2018
FL,IA,3538,1280.0,2018
FL,ID,1594,1282.0,2018
FL,IL,27622,6372.0,2018
FL,IN,11784,2472.0,2018
FL,KS,2970,1020.0,2018
FL,KY,11330,3711.0,2018
FL,LA,4389,1524.0,2018
FL,MA,20314,3771.0,2018
FL,MD,15173,2952.0,2018
FL,ME,2783,1092.0,2018
FL,MI,20852,3732.0,2018
FL,MN,6820,1876.0,2018
FL,MO,9774,2534.0,2018
FL,MS,2984,1248.0,2018
FL,MT,1007,644.0,2018
FL,NC,26708,4144.0,2018
FL,ND,1485,785.0,2018
FL,NE,3893,1961.0,2018
FL,NH,5137,1638.0,2018
FL,NJ,30105,4039.0,2018
FL,NM,2558,1420.0,2018
FL,NV,3772,1409.0,2018
FL,NY,63033,7071.0,2018
FL,OH,22452,4090.0,2018
FL,OK,3190,1500.0,2018
FL,OR,3639,2184.0,2018
FL,PA,31712,4614.0,2018
FL,RI,4219,2579.0,2018
FL,SC,15250,3512.0,2018
FL,SD,3062,3228.0,2018
FL,TN,13285,2682.0,2018
FL,TX,24197,3274.0,2018
FL,UT,3558,1826.0,2018
FL,VA,31798,5713.0,2018
FL,VT,1723,1089.0,2018
FL,WA,9045,3355.0,2018
FL,WI,7573,2415.0,2018
FL,WV,5760,2070.0,2018
FL,WY,744,736.0,2018
GA,AK,917,623.0,2018
GA,AL,15589,3626.0,2018
GA,AR,1900,1113.0,2018
GA,AZ,2255,1493.0,2018
GA,CA,16745,4010.0,2018
GA,CO,3497,1409.0,2018
GA,CT,5574,2690.0,2018
GA,DC,571,389.0,2018
GA,DE,520,415.0,2018
GA,FL,51020,7486.0,2018
GA,HI,2335,1734.0,2018
GA,IA,1995,1203.0,2018
GA,ID,193,255.0,2018
GA,IL,6146,1983.0,2018
GA,IN,4151,1669.0,2018
GA,KS,1110,586.0,2018
GA,KY,2027,1162.0,2018
GA,LA,3082,1368.0,2018
GA,MA,2577,1086.0,2018
GA,MD,5797,2145.0,2018
GA,ME,89,108.0,2018
GA,MI,5592,2165.0,2018
GA,MN,1042,522.0,2018
GA,MO,2889,1275.0,2018
GA,MS,2967,1827.0,2018
GA,MT,1018,716.0,2018
GA,NC,16957,3902.0,2018
GA,ND,364,431.0,2018
GA,NE,2097,1471.0,2018
GA,NH,103,129.0,2018
GA,NJ,9055,2434.0,2018
GA,NM,1619,1107.0,2018
GA,NV,674,459.0,2018
GA,NY,10754,2531.0,2018
GA,OH,6935,2291.0,2018
GA,OK,3297,1426.0,2018
GA,OR,909,692.0,2018
GA,PA,4527,1347.0,2018
GA,RI,196,211.0,2018
GA,SC,16328,3425.0,2018
GA,SD,522,537.0,2018
GA,TN,18283,3915.0,2018
GA,TX,22746,4643.0,2018
GA,UT,1123,1243.0,2018
GA,VA,6992,2323.0,2018
GA,VT,431,356.0,2018
GA,WA,3520,1529.0,2018
GA,WI,2627,1818.0,2018
GA,WV,1277,1116.0,2018
GA,WY,1339,1677.0,2018
HI,AK,1509,1471.0,2018
HI,AL,484,655.0,2018
HI,AR,0,189.0,2018
HI,AZ,2167,970.0,2018
HI,CA,10456,2058.0,2018
HI,CO,3164,1181.0,2018
HI,CT,114,220.0,2018
HI,DC,768,1080.0,2018
HI,DE,52,86.0,2018
HI,FL,3085,1725.0,2018
HI,GA,2192,1260.0,2018
HI,IA,586,517.0,2018
HI,ID,1027,1198.0,2018
HI,IL,583,490.0,2018
HI,IN,306,272.0,2018
HI,KS,1385,906.0,2018
HI,KY,170,205.0,2018
HI,LA,320,279.0,2018
HI,MA,656,553.0,2018
HI,MD,574,392.0,2018
HI,ME,124,144.0,2018
HI,MI,115,134.0,2018
HI,MN,363,375.0,2018
HI,MO,1129,791.0,2018
HI,MS,219,283.0,2018
HI,MT,165,195.0,2018
HI,NC,843,488.0,2018
HI,ND,0,189.0,2018
HI,NE,481,570.0,2018
HI,NH,0,189.0,2018
HI,NJ,24,40.0,2018
HI,NM,122,144.0,2018
HI,NV,502,368.0,2018
HI,NY,1416,765.0,2018
HI,OH,510,433.0,2018
HI,OK,1172,955.0,2018
HI,OR,1615,1137.0,2018
HI,PA,580,375.0,2018
HI,RI,0,189.0,2018
HI,SC,1072,868.0,2018
HI,SD,50,81.0,2018
HI,TN,723,564.0,2018
HI,TX,4180,1746.0,2018
HI,UT,413,455.0,2018
HI,VA,3987,1564.0,2018
HI,VT,0,189.0,2018
HI,WA,4351,1862.0,2018
HI,WI,142,218.0,2018
HI,WV,0,189.0,2018
HI,WY,178,134.0,2018
IA,AK,66,110.0,2018
IA,AL,148,149.0,2018
IA,AR,410,262.0,2018
IA,AZ,2021,1036.0,2018
IA,CA,4408,1728.0,2018
IA,CO,4856,1323.0,2018
IA,CT,23,48.0,2018
IA,DC,382,443.0,2018
IA,DE,0,163.0,2018
IA,FL,1931,1023.0,2018
IA,GA,140,177.0,2018
IA,HI,689,638.0,2018
IA,ID,111,99.0,2018
IA,IL,15699,2154.0,2018
IA,IN,1251,761.0,2018
IA,KS,2274,1144.0,2018
IA,KY,393,271.0,2018
IA,LA,360,366.0,2018
IA,MA,514,336.0,2018
IA,MD,0,163.0,2018
IA,ME,101,188.0,2018
IA,MI,1504,742.0,2018
IA,MN,6286,1920.0,2018
IA,MO,4338,1462.0,2018
IA,MS,379,521.0,2018
IA,MT,499,327.0,2018
IA,NC,502,472.0,2018
IA,ND,495,440.0,2018
IA,NE,8119,1668.0,2018
IA,NH,0,163.0,2018
IA,NJ,20,37.0,2018
IA,NM,358,432.0,2018
IA,NV,817,496.0,2018
IA,NY,438,306.0,2018
IA,OH,969,539.0,2018
IA,OK,711,485.0,2018
IA,OR,173,155.0,2018
IA,PA,367,386.0,2018
IA,RI,0,163.0,2018
IA,SC,174,228.0,2018
IA,SD,1664,518.0,2018
IA,TN,588,485.0,2018
IA,TX,3400,895.0,2018
IA,UT,506,659.0,2018
IA,VA,298,274.0,2018
IA,VT,0,163.0,2018
IA,WA,1244,528.0,2018
IA,WI,4333,1404.0,2018
IA,WV,0,163.0,2018
IA,WY,240,183.0,2018
ID,AK,1179,772.0,2018
ID,AL,84,138.0,2018
ID,AR,496,297.0,2018
ID,AZ,3852,1475.0,2018
ID,CA,21018,3771.0,2018
ID,CO,1505,1029.0,2018
ID,CT,1905,1982.0,2018
ID,DC,0,204.0,2018
ID,DE,0,204.0,2018
ID,FL,1406,1135.0,2018
ID,GA,436,493.0,2018
ID,HI,0,204.0,2018
ID,IA,178,278.0,2018
ID,IL,120,138.0,2018
ID,IN,521,429.0,2018
ID,KS,571,443.0,2018
ID,KY,40,52.0,2018
ID,LA,264,314.0,2018
ID,MA,0,204.0,2018
ID,MD,75,139.0,2018
ID,ME,0,204.0,2018
ID,MI,212,215.0,2018
ID,MN,631,581.0,2018
ID,MO,359,406.0,2018
ID,MS,209,248.0,2018
ID,MT,2880,1328.0,2018
ID,NC,1331,943.0,2018
ID,ND,261,292.0,2018
ID,NE,146,125.0,2018
ID,NH,0,204.0,2018
ID,NJ,27,49.0,2018
ID,NM,181,224.0,2018
ID,NV,3736,1380.0,2018
ID,NY,2943,2293.0,2018
ID,OH,82,111.0,2018
ID,OK,795,687.0,2018
ID,OR,4735,1537.0,2018
ID,PA,937,520.0,2018
ID,RI,0,204.0,2018
ID,SC,62,102.0,2018
ID,SD,0,204.0,2018
ID,TN,482,430.0,2018
ID,TX,2605,1775.0,2018
ID,UT,6626,2213.0,2018
ID,VA,804,531.0,2018
ID,VT,64,107.0,2018
ID,WA,14955,2861.0,2018
ID,WI,42,70.0,2018
ID,WV,154,264.0,2018
ID,WY,856,601.0,2018
IL,AK,1400,978.0,2018
IL,AL,1280,862.0,2018
IL,AR,1188,683.0,2018
IL,AZ,5818,1489.0,2018
IL,CA,16518,2400.0,2018
IL,CO,3208,1032.0,2018
IL,CT,1911,921.0,2018
IL,DC,1020,729.0,2018
IL,DE,9,16.0,2018
IL,FL,13561,2761.0,2018
IL,GA,4106,1453.0,2018
IL,HI,459,335.0,2018
IL,IA,7727,1794.0,2018
IL,ID,1093,1059.0,2018
IL,IN,16223,2881.0,2018
IL,KS,2047,984.0,2018
IL,KY,3289,1079.0,2018
IL,LA,2373,1833.0,2018
IL,MA,3956,1421.0,2018
IL,MD,3011,1036.0,2018
IL,ME,0,190.0,2018
IL,MI,9210,1967.0,2018
IL,MN,4498,1509.0,2018
IL,MO,15055,2742.0,2018
IL,MS,2169,762.0,2018
IL,MT,317,377.0,2018
IL,NC,4544,1527.0,2018
IL,ND,540,307.0,2018
IL,NE,881,701.0,2018
IL,NH,42,82.0,2018
IL,NJ,3488,1417.0,2018
IL,NM,1041,586.0,2018
IL,NV,1555,711.0,2018
IL,NY,8838,2290.0,2018
IL,OH,6423,1374.0,2018
IL,OK,1041,593.0,2018
IL,OR,1112,965.0,2018
IL,PA,5261,1488.0,2018
IL,RI,414,318.0,2018
IL,SC,3542,2562.0,2018
IL,SD,746,623.0,2018
IL,TN,7084,2502.0,2018
IL,TX,13412,2157.0,2018
IL,UT,2642,2127.0,2018
IL,VA,4710,1612.0,2018
IL,VT,76,122.0,2018
IL,WA,2855,1139.0,2018
IL,WI,13965,3014.0,2018
IL,WV,869,444.0,2018
IL,WY,93,114.0,2018
IN,AK,138,195.0,2018
IN,AL,966,611.0,2018
IN,AR,1271,648.0,2018
IN,AZ,3009,1795.0,2018
IN,CA,6811,2595.0,2018
IN,CO,4695,2000.0,2018
IN,CT,722,388.0,2018
IN,DC,32,55.0,2018
IN,DE,868,854.0,2018
IN,FL,8650,2177.0,2018
IN,GA,4525,2128.0,2018
IN,HI,47,73.0,2018
IN,IA,311,394.0,2018
IN,ID,887,925.0,2018
IN,IL,31556,4715.0,2018
IN,KS,918,729.0,2018
IN,KY,9224,2232.0,2018
IN,LA,747,481.0,2018
IN,MA,1010,1023.0,2018
IN,MD,1192,613.0,2018
IN,ME,128,148.0,2018
IN,MI,7972,1715.0,2018
IN,MN,1345,661.0,2018
IN,MO,4404,1517.0,2018
IN,MS,1134,1110.0,2018
IN,MT,248,222.0,2018
IN,NC,2589,865.0,2018
IN,ND,0,198.0,2018
IN,NE,286,312.0,2018
IN,NH,348,353.0,2018
IN,NJ,2482,1310.0,2018
IN,NM,666,660.0,2018
IN,NV,1470,1515.0,2018
IN,NY,1512,597.0,2018
IN,OH,14794,3017.0,2018
IN,OK,1316,775.0,2018
IN,OR,1020,647.0,2018
IN,PA,2764,1074.0,2018
IN,RI,0,198.0,2018
IN,SC,2473,1272.0,2018
IN,SD,0,198.0,2018
IN,TN,5409,1799.0,2018
IN,TX,6321,1611.0,2018
IN,UT,608,413.0,2018
IN,VA,2453,1001.0,2018
IN,VT,30,44.0,2018
IN,WA,1192,581.0,2018
IN,WI,3228,1190.0,2018
IN,WV,477,580.0,2018
IN,WY,1008,979.0,2018
KS,AK,378,406.0,2018
KS,AL,476,254.0,2018
KS,AR,1507,1044.0,2018
KS,AZ,1801,1070.0,2018
KS,CA,5660,2244.0,2018
KS,CO,3808,1278.0,2018
KS,CT,322,349.0,2018
KS,DC,350,472.0,2018
KS,DE,0,177.0,2018
KS,FL,3991,1575.0,2018
KS,GA,1072,713.0,2018
KS,HI,564,650.0,2018
KS,IA,3704,1148.0,2018
KS,ID,449,429.0,2018
KS,IL,2839,1226.0,2018
KS,IN,731,518.0,2018
KS,KY,739,508.0,2018
KS,LA,1097,814.0,2018
KS,MA,1424,1243.0,2018
KS,MD,871,651.0,2018
KS,ME,0,177.0,2018
KS,MI,825,800.0,2018
KS,MN,835,762.0,2018
KS,MO,27726,4253.0,2018
KS,MS,176,237.0,2018
KS,MT,411,439.0,2018
KS,NC,1178,892.0,2018
KS,ND,0,177.0,2018
KS,NE,2042,764.0,2018
KS,NH,0,177.0,2018
KS,NJ,613,450.0,2018
KS,NM,683,360.0,2018
KS,NV,636,416.0,2018
KS,NY,1656,1058.0,2018
KS,OH,3377,1888.0,2018
KS,OK,7757,2829.0,2018
KS,OR,456,327.0,2018
KS,PA,967,1219.0,2018
KS,RI,0,177.0,2018
KS,SC,287,193.0,2018
KS,SD,381,257.0,2018
KS,TN,1159,1216.0,2018
KS,TX,7554,2057.0,2018
KS,UT,1170,1081.0,2018
KS,VA,1368,941.0,2018
KS,VT,0,177.0,2018
KS,WA,1064,538.0,2018
KS,WI,948,677.0,2018
KS,WV,90,118.0,2018
KS,WY,606,375.0,2018
KY,AK,115,154.0,2018
KY,AL,2055,1170.0,2018
KY,AR,397,314.0,2018
KY,AZ,1480,768.0,2018
KY,CA,2052,744.0,2018
KY,CO,1643,1087.0,2018
KY,CT,327,456.0,2018
KY,DC,175,172.0,2018
KY,DE,389,536.0,2018
KY,FL,7426,2008.0,2018
KY,GA,3638,986.0,2018
KY,HI,402,329.0,2018
KY,IA,265,213.0,2018
KY,ID,2215,2105.0,2018
KY,IL,5108,1767.0,2018
KY,IN,11241,2576.0,2018
KY,KS,3016,2337.0,2018
KY,LA,722,387.0,2018
KY,MA,239,288.0,2018
KY,MD,1689,935.0,2018
KY,ME,118,144.0,2018
KY,MI,2912,1223.0,2018
KY,MN,434,316.0,2018
KY,MO,2910,1029.0,2018
KY,MS,407,301.0,2018
KY,MT,109,129.0,2018
KY,NC,3796,1295.0,2018
KY,ND,61,106.0,2018
KY,NE,90,133.0,2018
KY,NH,179,155.0,2018
KY,NJ,114,99.0,2018
KY,NM,598,568.0,2018
KY,NV,270,252.0,2018
KY,NY,3283,1796.0,2018
KY,OH,15246,2973.0,2018
KY,OK,1130,692.0,2018
KY,OR,1044,657.0,2018
KY,PA,1908,722.0,2018
KY,RI,0,197.0,2018
KY,SC,1440,702.0,2018
KY,SD,132,93.0,2018
KY,TN,12498,3506.0,2018
KY,TX,6360,2362.0,2018
KY,UT,1201,792.0,2018
KY,VA,3673,1516.0,2018
KY,VT,0,197.0,2018
KY,WA,1238,732.0,2018
KY,WI,935,622.0,2018
KY,WV,3776,1370.0,2018
KY,WY,0,197.0,2018
LA,AK,515,551.0,2018
LA,AL,1462,541.0,2018
LA,AR,1653,714.0,2018
LA,AZ,276,216.0,2018
LA,CA,5743,2122.0,2018
LA,CO,2397,949.0,2018
LA,CT,584,515.0,2018
LA,DC,196,170.0,2018
LA,DE,53,97.0,2018
LA,FL,2878,1261.0,2018
LA,GA,5901,2246.0,2018
LA,HI,1117,931.0,2018
LA,IA,100,122.0,2018
LA,ID,69,112.0,2018
LA,IL,2205,1086.0,2018
LA,IN,458,386.0,2018
LA,KS,1056,1137.0,2018
LA,KY,3041,2940.0,2018
LA,MA,630,397.0,2018
LA,MD,516,306.0,2018
LA,ME,35,58.0,2018
LA,MI,1637,1087.0,2018
LA,MN,274,374.0,2018
LA,MO,679,571.0,2018
LA,MS,7505,2676.0,2018
LA,MT,222,313.0,2018
LA,NC,813,497.0,2018
LA,ND,0,217.0,2018
LA,NE,44,82.0,2018
LA,NH,0,217.0,2018
LA,NJ,629,520.0,2018
LA,NM,1235,1122.0,2018
LA,NV,2065,1499.0,2018
LA,NY,2106,916.0,2018
LA,OH,963,755.0,2018
LA,OK,469,516.0,2018
LA,OR,609,410.0,2018
LA,PA,687,363.0,2018
LA,RI,0,217.0,2018
LA,SC,1205,642.0,2018
LA,SD,291,409.0,2018
LA,TN,1561,579.0,2018
LA,TX,23588,5199.0,2018
LA,UT,603,739.0,2018
LA,VA,1330,762.0,2018
LA,VT,0,217.0,2018
LA,WA,884,456.0,2018
LA,WI,407,355.0,2018
LA,WV,567,663.0,2018
LA,WY,97,166.0,2018
MA,AK,241,232.0,2018
MA,AL,483,498.0,2018
MA,AR,222,193.0,2018
MA,AZ,1554,848.0,2018
MA,CA,13901,3029.0,2018
MA,CO,1174,528.0,2018
MA,CT,14224,2577.0,2018
MA,DC,1557,598.0,2018
MA,DE,887,524.0,2018
MA,FL,9455,2074.0,2018
MA,GA,2988,1262.0,2018
MA,HI,257,297.0,2018
MA,IA,79,85.0,2018
MA,ID,44,86.0,2018
MA,IL,3415,911.0,2018
MA,IN,819,449.0,2018
MA,KS,747,538.0,2018
MA,KY,399,300.0,2018
MA,LA,633,483.0,2018
MA,MD,3439,997.0,2018
MA,ME,3188,1509.0,2018
MA,MI,2118,689.0,2018
MA,MN,1578,585.0,2018
MA,MO,1227,877.0,2018
MA,MS,78,130.0,2018
MA,MT,216,335.0,2018
MA,NC,3170,1171.0,2018
MA,ND,0,211.0,2018
MA,NE,194,310.0,2018
MA,NH,11251,2186.0,2018
MA,NJ,8026,2393.0,2018
MA,NM,78,97.0,2018
MA,NV,321,324.0,2018
MA,NY,19960,3351.0,2018
MA,OH,1123,474.0,2018
MA,OK,261,243.0,2018
MA,OR,1013,555.0,2018
MA,PA,6014,1366.0,2018
MA,RI,10630,2867.0,2018
MA,SC,1135,643.0,2018
MA,SD,52,86.0,2018
MA,TN,2139,1055.0,2018
MA,TX,4116,1530.0,2018
MA,UT,466,541.0,2018
MA,VA,4260,1295.0,2018
MA,VT,1979,747.0,2018
MA,WA,2069,659.0,2018
MA,WI,703,431.0,2018
MA,WV,115,128.0,2018
MA,WY,44,72.0,2018
MD,AK,485,486.0,2018
MD,AL,647,294.0,2018
MD,AR,785,607.0,2018
MD,AZ,2240,901.0,2018
MD,CA,7924,2111.0,2018
MD,CO,1168,593.0,2018
MD,CT,1890,1155.0,2018
MD,DC,21093,3922.0,2018
MD,DE,5811,1494.0,2018
MD,FL,11989,2744.0,2018
MD,GA,3676,1601.0,2018
MD,HI,892,555.0,2018
MD,IA,322,335.0,2018
MD,ID,470,319.0,2018
MD,IL,1827,764.0,2018
MD,IN,1048,1018.0,2018
MD,KS,573,633.0,2018
MD,KY,745,547.0,2018
MD,LA,1281,795.0,2018
MD,MA,1753,703.0,2018
MD,ME,990,805.0,2018
MD,MI,1635,706.0,2018
MD,MN,284,265.0,2018
MD,MO,1253,947.0,2018
MD,MS,888,1039.0,2018
MD,MT,223,218.0,2018
MD,NC,6582,1764.0,2018
MD,ND,291,267.0,2018
MD,NE,576,407.0,2018
MD,NH,1065,807.0,2018
MD,NJ,6333,1507.0,2018
MD,NM,1195,853.0,2018
MD,NV,120,132.0,2018
MD,NY,8372,1774.0,2018
MD,OH,3098,1217.0,2018
MD,OK,831,723.0,2018
MD,OR,916,611.0,2018
MD,PA,12461,2628.0,2018
MD,RI,138,168.0,2018
MD,SC,2515,977.0,2018
MD,SD,154,180.0,2018
MD,TN,1670,908.0,2018
MD,TX,7408,2374.0,2018
MD,UT,1852,1129.0,2018
MD,VA,26522,4254.0,2018
MD,VT,44,73.0,2018
MD,WA,1881,1051.0,2018
MD,WI,1731,1687.0,2018
MD,WV,5422,1758.0,2018
MD,WY,147,238.0,2018
ME,AK,47,82.0,2018
ME,AL,0,170.0,2018
ME,AR,0,170.0,2018
ME,AZ,765,349.0,2018
ME,CA,850,393.0,2018
ME,CO,840,836.0,2018
ME,CT,1734,756.0,2018
ME,DC,235,271.0,2018
ME,DE,29,50.0,2018
ME,FL,2082,732.0,2018
ME,GA,235,184.0,2018
ME,HI,55,100.0,2018
ME,IA,0,170.0,2018
ME,ID,308,364.0,2018
ME,IL,180,228.0,2018
ME,IN,204,278.0,2018
ME,KS,67,109.0,2018
ME,KY,512,510.0,2018
ME,LA,38,64.0,2018
ME,MA,5775,1727.0,2018
ME,MD,377,330.0,2018
ME,MI,1320,1074.0,2018
ME,MN,75,94.0,2018
ME,MO,349,295.0,2018
ME,MS,214,244.0,2018
ME,MT,246,207.0,2018
ME,NC,1049,651.0,2018
ME,ND,134,226.0,2018
ME,NE,0,170.0,2018
ME,NH,4731,1532.0,2018
ME,NJ,389,278.0,2018
ME,NM,97,94.0,2018
ME,NV,23,41.0,2018
ME,NY,2909,1134.0,2018
ME,OH,788,587.0,2018
ME,OK,217,281.0,2018
ME,OR,181,207.0,2018
ME,PA,1393,594.0,2018
ME,RI,317,240.0,2018
ME,SC,503,623.0,2018
ME,SD,71,111.0,2018
ME,TN,583,367.0,2018
ME,TX,2386,1004.0,2018
ME,UT,142,162.0,2018
ME,VA,874,719.0,2018
ME,VT,997,497.0,2018
ME,WA,283,207.0,2018
ME,WI,102,120.0,2018
ME,WV,0,170.0,2018
ME,WY,0,170.0,2018
MI,AK,1025,512.0,2018
MI,AL,537,277.0,2018
MI,AR,755,409.0,2018
MI,AZ,4028,1614.0,2018
MI,CA,11239,3427.0,2018
MI,CO,3337,971.0,2018
MI,CT,1388,935.0,2018
MI,DC,256,275.0,2018
MI,DE,86,96.0,2018
MI,FL,12601,2462.0,2018
MI,GA,1477,625.0,2018
MI,HI,496,334.0,2018
MI,IA,506,347.0,2018
MI,ID,509,413.0,2018
MI,IL,10193,1808.0,2018
MI,IN,12702,2914.0,2018
MI,KS,1825,1160.0,2018
MI,KY,2221,1039.0,2018
MI,LA,1254,728.0,2018
MI,MA,3536,953.0,2018
MI,MD,1174,588.0,2018
MI,ME,410,326.0,2018
MI,MN,1195,604.0,2018
MI,MO,1926,1174.0,2018
MI,MS,1124,574.0,2018
MI,MT,527,410.0,2018
MI,NC,3767,1438.0,2018
MI,ND,311,205.0,2018
MI,NE,1147,683.0,2018
MI,NH,622,529.0,2018
MI,NJ,2313,995.0,2018
MI,NM,331,327.0,2018
MI,NV,1684,832.0,2018
MI,NY,6478,2416.0,2018
MI,OH,13625,2768.0,2018
MI,OK,396,250.0,2018
MI,OR,1265,903.0,2018
MI,PA,4263,1731.0,2018
MI,RI,42,69.0,2018
MI,SC,2627,1097.0,2018
MI,SD,354,341.0,2018
MI,TN,4017,1138.0,2018
MI,TX,7873,2620.0,2018
MI,UT,599,410.0,2018
MI,VA,4095,1531.0,2018
MI,VT,142,245.0,2018
MI,WA,3169,1789.0,2018
MI,WI,3613,1058.0,2018
MI,WV,115,125.0,2018
MI,WY,101,148.0,2018
MN,AK,363,250.0,2018
MN,AL,976,686.0,2018
MN,AR,621,439.0,2018
MN,AZ,2176,752.0,2018
MN,CA,4915,1258.0,2018
MN,CO,2605,1001.0,2018
MN,CT,342,262.0,2018
MN,DC,141,233.0,2018
MN,DE,0,147.0,2018
MN,FL,5720,1834.0,2018
MN,GA,727,367.0,2018
MN,HI,241,260.0,2018
MN,IA,4626,968.0,2018
MN,ID,544,365.0,2018
MN,IL,8454,1728.0,2018
MN,IN,1388,741.0,2018
MN,KS,936,558.0,2018
MN,KY,443,312.0,2018
MN,LA,382,297.0,2018
MN,MA,819,441.0,2018
MN,MD,1330,622.0,2018
MN,ME,249,341.0,2018
MN,MI,2043,664.0,2018
MN,MO,2483,969.0,2018
MN,MS,415,341.0,2018
MN,MT,812,501.0,2018
MN,NC,1934,924.0,2018
MN,ND,9793,1838.0,2018
MN,NE,1830,930.0,2018
MN,NH,110,127.0,2018
MN,NJ,231,178.0,2018
MN,NM,406,351.0,2018
MN,NV,848,493.0,2018
MN,NY,3536,1168.0,2018
MN,OH,1134,543.0,2018
MN,OK,1111,626.0,2018
MN,OR,974,628.0,2018
MN,PA,1282,789.0,2018
MN,RI,202,274.0,2018
MN,SC,151,178.0,2018
MN,SD,3896,1032.0,2018
MN,TN,1220,647.0,2018
MN,TX,4757,1510.0,2018
MN,UT,626,454.0,2018
MN,VA,810,265.0,2018
MN,VT,85,93.0,2018
MN,WA,5889,2821.0,2018
MN,WI,15270,2140.0,2018
MN,WV,0,147.0,2018
MN,WY,424,557.0,2018
MO,AK,882,768.0,2018
MO,AL,2378,1148.0,2018
MO,AR,8166,2624.0,2018
MO,AZ,2009,1075.0,2018
MO,CA,8156,1869.0,2018
MO,CO,8782,4040.0,2018
MO,CT,361,249.0,2018
MO,DC,461,448.0,2018
MO,DE,235,324.0,2018
MO,FL,7112,1539.0,2018
MO,GA,1919,911.0,2018
MO,HI,322,263.0,2018
